date,region,production
2020-10-01,west_south_central,11485.0
2020-11-01,west_south_central,11889.0
2020-12-01,west_south_central,12346.0
2021-01-01,west_south_central,11897.0
2021-02-01,west_south_central,9216.0
2021-03-01,west_south_central,15935.0
2021-04-01,west_south_central,14149.0
2021-05-01,west_south_central,14040.0
2021-06-01,west_south_central,11417.0
2021-07-01,west_south_central,9574.0
2021-08-01,west_south_central,12191.0
2021-09-01,west_south_central,12010.0
2021-10-01,west_south_central,13610.0
2021-11-01,west_south_central,13365.0
2021-12-01,west_south_central,14816.0
2022-01-01,west_south_central,13562.0
2022-02-01,west_south_central,13563.0
2022-03-01,west_south_central,16624.0
2022-04-01,west_south_central,18701.0
2022-05-01,west_south_central,19092.0
2022-06-01,west_south_central,16336.0
2022-07-01,west_south_central,15456.0
2022-08-01,west_south_central,11783.0
2022-09-01,west_south_central,11623.0
2022-10-01,west_south_central,13096.0
2022-11-01,west_south_central,15009.0
2022-12-01,west_south_central,14466.0
2023-01-01,west_south_central,17114.0
2023-02-01,west_south_central,16348.0
2001-01-01,united_states,6025.0
2001-02-01,united_states,5310.0
2001-03-01,united_states,5795.0
2001-04-01,united_states,5827.0
2001-05-01,united_states,5738.0
2001-06-01,united_states,5964.0
2001-07-01,united_states,6244.0
2001-08-01,united_states,6293.0
2001-09-01,united_states,5770.0
2001-10-01,united_states,6050.0
2001-11-01,united_states,5713.0
2001-12-01,united_states,6038.0
2002-01-01,united_states,6599.0
2002-02-01,united_states,5800.0
2002-03-01,united_states,6354.0
2002-04-01,united_states,6543.0
2002-05-01,united_states,6760.0
2002-06-01,united_states,7066.0
2002-07-01,united_states,7056.0
2002-08-01,united_states,7044.0
2002-09-01,united_states,6582.0
2002-10-01,united_states,6559.0
2002-11-01,united_states,6250.0
2002-12-01,united_states,6497.0
2003-01-01,united_states,6500.0
2003-02-01,united_states,5962.0
2003-03-01,united_states,6719.0
2003-04-01,united_states,6674.0
2003-05-01,united_states,6473.0
2003-06-01,united_states,6678.0
2003-07-01,united_states,7009.0
2003-08-01,united_states,6790.0
2003-09-01,united_states,6537.0
2003-10-01,united_states,6548.0
2003-11-01,united_states,6531.0
2003-12-01,united_states,7067.0
2004-01-01,united_states,6888.0
2004-02-01,united_states,6489.0
2004-03-01,united_states,7001.0
2004-04-01,united_states,6895.0
2004-05-01,united_states,7339.0
2004-06-01,united_states,7098.0
2004-07-01,united_states,7267.0
2004-08-01,united_states,7027.0
2004-09-01,united_states,6697.0
2004-10-01,united_states,6851.0
2004-11-01,united_states,6492.0
2004-12-01,united_states,7024.0
2005-01-01,united_states,7004.0
2005-02-01,united_states,6221.0
2005-03-01,united_states,7369.0
2005-04-01,united_states,7201.0
2005-05-01,united_states,7544.0
2005-06-01,united_states,7636.0
2005-07-01,united_states,7565.0
2005-08-01,united_states,7236.0
2005-09-01,united_states,7294.0
2005-10-01,united_states,7182.0
2005-11-01,united_states,7322.0
2005-12-01,united_states,7756.0
2006-01-01,united_states,8435.0
2006-02-01,united_states,7374.0
2006-03-01,united_states,8199.0
2006-04-01,united_states,7860.0
2006-05-01,united_states,8036.0
2006-06-01,united_states,7782.0
2006-07-01,united_states,8121.0
2006-08-01,united_states,7894.0
2006-09-01,united_states,7720.0
2006-10-01,united_states,8295.0
2006-11-01,united_states,8304.0
2006-12-01,united_states,8505.0
2007-01-01,united_states,8668.0
2007-02-01,united_states,7877.0
2007-03-01,united_states,8778.0
2007-04-01,united_states,8693.0
2007-05-01,united_states,8621.0
2007-06-01,united_states,8549.0
2007-07-01,united_states,8371.0
2007-08-01,united_states,8895.0
2007-09-01,united_states,8843.0
2007-10-01,united_states,9362.0
2007-11-01,united_states,9029.0
2007-12-01,united_states,9553.0
2008-01-01,united_states,10243.0
2008-02-01,united_states,9349.0
2008-03-01,united_states,10703.0
2008-04-01,united_states,10971.0
2008-05-01,united_states,11100.0
2008-06-01,united_states,11145.0
2008-07-01,united_states,10333.0
2008-08-01,united_states,9514.0
2008-09-01,united_states,8924.0
2008-10-01,united_states,10647.0
2008-11-01,united_states,10782.0
2008-12-01,united_states,12390.0
2009-01-01,united_states,11739.0
2009-02-01,united_states,11231.0
2009-03-01,united_states,12950.0
2009-04-01,united_states,12986.0
2009-05-01,united_states,11864.0
2009-06-01,united_states,11467.0
2009-07-01,united_states,11187.0
2009-08-01,united_states,11791.0
2009-09-01,united_states,10524.0
2009-10-01,united_states,12668.0
2009-11-01,united_states,12810.0
2009-12-01,united_states,13061.0
2010-01-01,united_states,12805.0
2010-02-01,united_states,10901.0
2010-03-01,united_states,14654.0
2010-04-01,united_states,15607.0
2010-05-01,united_states,14631.0
2010-06-01,united_states,14209.0
2010-07-01,united_states,13107.0
2010-08-01,united_states,13100.0
2010-09-01,united_states,13227.0
2010-10-01,united_states,13791.0
2010-11-01,united_states,15782.0
2010-12-01,united_states,15359.0
2011-01-01,united_states,14742.0
2011-02-01,united_states,16116.0
2011-03-01,united_states,16650.0
2011-04-01,united_states,18125.0
2011-05-01,united_states,17638.0
2011-06-01,united_states,17284.0
2011-07-01,united_states,14000.0
2011-08-01,united_states,14054.0
2011-09-01,united_states,13048.0
2011-10-01,united_states,16550.0
2011-11-01,united_states,18589.0
2011-12-01,united_states,17185.0
2012-01-01,united_states,19904.0
2012-02-01,united_states,16996.0
2012-03-01,united_states,20201.0
2012-04-01,united_states,18563.0
2012-05-01,united_states,18898.0
2012-06-01,united_states,18469.0
2012-07-01,united_states,15726.0
2012-08-01,united_states,15330.0
2012-09-01,united_states,15402.0
2012-10-01,united_states,19225.0
2012-11-01,united_states,18217.0
2012-12-01,united_states,21401.0
2013-01-01,united_states,21518.0
2013-02-01,united_states,20330.0
2013-03-01,united_states,22810.0
2013-04-01,united_states,23961.0
2013-05-01,united_states,23254.0
2013-06-01,united_states,20954.0
2013-07-01,united_states,18593.0
2013-08-01,united_states,17382.0
2013-09-01,united_states,18991.0
2013-10-01,united_states,21058.0
2013-11-01,united_states,23030.0
2013-12-01,united_states,21626.0
2014-01-01,united_states,25493.0
2014-02-01,united_states,21001.0
2014-03-01,united_states,25851.0
2014-04-01,united_states,26476.0
2014-05-01,united_states,23822.0
2014-06-01,united_states,24464.0
2014-07-01,united_states,21044.0
2014-08-01,united_states,19021.0
2014-09-01,united_states,19893.0
2014-10-01,united_states,22718.0
2014-11-01,united_states,26807.0
2014-12-01,united_states,22621.0
2015-01-01,united_states,23121.0
2015-02-01,united_states,22561.0
2015-03-01,united_states,23943.0
2015-04-01,united_states,26494.0
2015-05-01,united_states,26182.0
2015-06-01,united_states,22561.0
2015-07-01,united_states,23454.0
2015-08-01,united_states,22821.0
2015-09-01,united_states,22647.0
2015-10-01,united_states,24708.0
2015-11-01,united_states,28065.0
2015-12-01,united_states,28602.0
2016-01-01,united_states,26679.0
2016-02-01,united_states,28738.0
2016-03-01,united_states,31084.0
2016-04-01,united_states,29666.0
2016-05-01,united_states,28711.0
2016-06-01,united_states,26236.0
2016-07-01,united_states,28372.0
2016-08-01,united_states,24465.0
2016-09-01,united_states,26529.0
2016-10-01,united_states,29749.0
2016-11-01,united_states,28819.0
2016-12-01,united_states,32583.0
2017-01-01,united_states,29929.0
2017-02-01,united_states,30964.0
2017-03-01,united_states,36935.0
2017-04-01,united_states,36514.0
2017-05-01,united_states,35193.0
2017-06-01,united_states,32774.0
2017-07-01,united_states,28588.0
2017-08-01,united_states,26186.0
2017-09-01,united_states,29297.0
2017-10-01,united_states,35264.0
2017-11-01,united_states,32359.0
2017-12-01,united_states,32246.0
2018-01-01,united_states,35762.0
2018-02-01,united_states,33311.0
2018-03-01,united_states,38256.0
2018-04-01,united_states,38503.0
2018-05-01,united_states,37268.0
2018-06-01,united_states,38608.0
2018-07-01,united_states,30071.0
2018-08-01,united_states,33296.0
2018-09-01,united_states,30679.0
2018-10-01,united_states,32396.0
2018-11-01,united_states,32077.0
2018-12-01,united_states,34065.0
2019-01-01,united_states,34409.0
2019-02-01,united_states,32291.0
2019-03-01,united_states,37935.0
2019-04-01,united_states,41238.0
2019-05-01,united_states,38898.0
2019-06-01,united_states,36485.0
2019-07-01,united_states,36724.0
2019-08-01,united_states,34422.0
2019-09-01,united_states,37439.0
2019-10-01,united_states,39495.0
2019-11-01,united_states,35194.0
2019-12-01,united_states,36268.0
2020-01-01,united_states,38708.0
2020-02-01,united_states,40534.0
2020-03-01,united_states,41951.0
2020-04-01,united_states,43453.0
2020-05-01,united_states,43902.0
2020-06-01,united_states,45420.0
2020-07-01,united_states,39371.0
2020-08-01,united_states,38389.0
2020-09-01,united_states,36585.0
2020-10-01,united_states,41525.0
2020-11-01,united_states,44699.0
2020-12-01,united_states,43202.0
2021-01-01,united_states,41790.0
2021-02-01,united_states,38591.0
2021-03-01,united_states,54426.0
2021-04-01,united_states,52588.0
2021-05-01,united_states,52059.0
2021-06-01,united_states,44703.0
2021-07-01,united_states,40003.0
2021-08-01,united_states,45159.0
2021-09-01,united_states,45997.0
2021-10-01,united_states,47077.0
2021-11-01,united_states,49195.0
2021-12-01,united_states,52094.0
2022-01-01,united_states,52376.0
2022-02-01,united_states,52928.0
2022-03-01,united_states,60735.0
2022-04-01,united_states,64877.0
2022-05-01,united_states,62743.0
2022-06-01,united_states,55583.0
2022-07-01,united_states,51436.0
2022-08-01,united_states,45015.0
2022-09-01,united_states,46161.0
2022-10-01,united_states,50478.0
2022-11-01,united_states,56144.0
2022-12-01,united_states,52394.0
2023-01-01,united_states,53152.0
2023-02-01,united_states,56626.0
